pass,max_damage
64700,4.77034e+14
64800,4.77053e+14
64900,4.7707e+14
65000,4.77089e+14
65100,4.77111e+14
65200,4.77128e+14
65300,4.77147e+14
65400,4.77172e+14
65500,4.77191e+14
65600,4.77216e+14
65700,4.77238e+14
65800,4.77261e+14
65900,4.77288e+14
66000,4.77318e+14
66100,4.77342e+14
66200,4.77371e+14
66300,4.77395e+14
66400,4.77428e+14
66500,4.77459e+14
66600,4.77494e+14
66700,4.77526e+14
66800,4.77563e+14
66900,4.77603e+14
67000,4.77639e+14
67100,4.77692e+14
67200,4.77735e+14
67300,4.77792e+14
67400,4.77842e+14
67500,4.77899e+14
67600,4.77944e+14
67700,4.78017e+14
67800,4.78079e+14
67900,4.78156e+14
68000,4.78248e+14
68100,4.78342e+14
68200,4.78443e+14
68300,4.78549e+14
68400,4.78658e+14
68500,4.78764e+14
68600,4.78915e+14
68700,4.79081e+14
68800,4.79262e+14
68900,4.79425e+14
69000,4.79612e+14
69100,4.79834e+14
69200,4.80044e+14
69300,4.80344e+14
69400,4.8064e+14
69500,4.80956e+14
69600,4.81324e+14
69700,4.81639e+14
69800,4.82031e+14
69900,4.82477e+14
70000,4.82906e+14
70100,4.83392e+14
70200,4.83907e+14
70300,4.84469e+14
70400,4.85128e+14
70500,4.85923e+14
70600,4.86652e+14
70700,4.87464e+14
70800,4.88342e+14
70900,4.89257e+14
71000,4.90248e+14
71100,4.91418e+14
71200,4.92423e+14
71300,4.93784e+14
71400,4.94921e+14
71500,4.96253e+14
71600,4.97758e+14
71700,4.99334e+14
71800,5.009e+14
71900,5.02629e+14
72000,5.04393e+14
72100,5.06391e+14
72200,5.08274e+14
72300,5.10177e+14
72400,5.12341e+14
72500,5.14439e+14
72600,5.16692e+14
72700,5.18778e+14
72800,5.21173e+14
72900,5.23445e+14
73000,5.25759e+14
73100,5.28116e+14
73200,5.30465e+14
73300,5.33235e+14
73400,5.36042e+14
73500,5.38758e+14
73600,5.41141e+14
73700,5.43367e+14
73800,5.46273e+14
73900,5.48419e+14
74000,5.51014e+14
74100,5.5328e+14
74200,5.55846e+14
74300,5.57876e+14
74400,5.60034e+14
74500,5.62299e+14
74600,5.64536e+14
74700,5.66349e+14
74800,5.68364e+14
74900,5.70232e+14
75000,5.71898e+14
75100,5.7383e+14
75200,5.75319e+14
75300,5.76782e+14
75400,5.78395e+14
75500,5.79785e+14
75600,5.81219e+14
75700,5.82311e+14
75800,5.83358e+14
75900,5.84272e+14
76000,5.85251e+14
76100,5.86262e+14
76200,5.87133e+14
76300,5.88018e+14
76400,5.88714e+14
76500,5.89397e+14
76600,5.90025e+14
76700,5.90636e+14
76800,5.91127e+14
76900,5.91659e+14
77000,5.92124e+14
